Unnamed: 0	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI	freqs	log_freq	expected_surp_gam	adjusted_surp	adjusted_prob
989	6	 night	110	False	erwanf/gpt2-mini	0.6228693127632141	0.6829984188079834	6	55	party_meaning2_syn1	unexpected	The carnival lasted late into the night with music and dancing.	1	38428	10.556567661882832	7.474847110282505	-6.791848691474522	890.5584086927049
990	7	 with	110	False	erwanf/gpt2-mini	0.0106059396639466	6.558983325958252	7	55	party_meaning2_syn1	unexpected	The carnival lasted late into the night with music and dancing.	1	881608	13.689503926040112	3.7822854782976547	2.7766978476605972	0.06224370659270075
991	8	 music	110	False	erwanf/gpt2-mini	0.0019592503085732	8.995482444763184	8	55	party_meaning2_syn1	unexpected	The carnival lasted late into the night with music and dancing.	1	23335	10.057752511547557	7.553121252723907	1.442361192039277	0.23636898668803666
992	9	 and	110	False	erwanf/gpt2-mini	0.1759679615497589	2.506615161895752	9	55	party_meaning2_syn1	unexpected	The carnival lasted late into the night with music and dancing.	1	3155093	14.964528847491431	2.4631788518056443	0.04343631009010762	0.9574935348259731
993	10	 dancing.	110	False	erwanf/gpt2-mini	0.138528000563383	3.504840850830078	10	55	party_meaning2_syn1	unexpected	The carnival lasted late into the night with music and dancing.	1	2866	7.96102146588337	9.910065380547824	-6.405224529717746	604.9976233752451
994	0	We	111	False	erwanf/gpt2-mini	1.0	0.0	0	56	party_meaning2_syn1	expected	We decorated the house for the birthday party.	7	413572	12.932589319581277	2.9086445314930103	-2.9086445314930103	18.331933360480427
995	1	 decorated	111	False	erwanf/gpt2-mini	8.525065823050682e-06	16.83985710144043	1	56	party_meaning2_syn1	expected	We decorated the house for the birthday party.	7	1687	7.431299675155903	10.484445815116203	6.355411286324227	0.001737320515445469
996	2	 the	111	False	erwanf/gpt2-mini	0.2919868528842926	1.776024580001831	2	56	party_meaning2_syn1	expected	We decorated the house for the birthday party.	7	6500900	15.687451340644257	1.1109214179527322	0.6651031620490988	0.5142204769321769
997	3	 house	111	False	erwanf/gpt2-mini	0.005754395853728	7.44111967086792	3	56	party_meaning2_syn1	expected	We decorated the house for the birthday party.	7	55716	10.928040585812553	7.350380331909598	0.09073933895832198	0.9132557300666737
998	4	 for	111	False	erwanf/gpt2-mini	0.0341553054749965	4.87174654006958	4	56	party_meaning2_syn1	expected	We decorated the house for the birthday party.	7	1097120	13.908200033995099	3.918768812180048	0.952977727889532	0.38559112681225005
999	5	 the	111	False	erwanf/gpt2-mini	0.2169962078332901	2.2042582035064697	5	56	party_meaning2_syn1	expected	We decorated the house for the birthday party.	7	6500900	15.687451340644257	1.1109214179527322	1.0933367855537375	0.33509648102786566
1000	6	 birthday	111	False	erwanf/gpt2-mini	0.0008379070786759	10.220922470092772	6	56	party_meaning2_syn1	expected	We decorated the house for the birthday party.	7	3918	8.273591798199632	9.423696636448774	0.7972258336439975	0.4505772080298461
1001	7	 party.	111	False	erwanf/gpt2-mini	0.1930191293358802	2.386007070541382	7	56	party_meaning2_syn1	expected	We decorated the house for the birthday party.	7	23048	10.045377663535744	7.56006677445091	-5.174059703909528	176.6304512446869
1002	0	We	112	False	erwanf/gpt2-mini	1.0	0.0	0	56	party_meaning2_syn1	unexpected	We decorated the house for the birthday carnival	7	413572	12.932589319581277	2.9086445314930103	-2.9086445314930103	18.331933360480427
1003	1	 decorated	112	False	erwanf/gpt2-mini	8.525065823050682e-06	16.83985710144043	1	56	party_meaning2_syn1	unexpected	We decorated the house for the birthday carnival	7	1687	7.431299675155903	10.484445815116203	6.355411286324227	0.001737320515445469
1004	2	 the	112	False	erwanf/gpt2-mini	0.2919868528842926	1.776024580001831	2	56	party_meaning2_syn1	unexpected	We decorated the house for the birthday carnival	7	6500900	15.687451340644257	1.1109214179527322	0.6651031620490988	0.5142204769321769
1005	3	 house	112	False	erwanf/gpt2-mini	0.005754395853728	7.44111967086792	3	56	party_meaning2_syn1	unexpected	We decorated the house for the birthday carnival	7	55716	10.928040585812553	7.350380331909598	0.09073933895832198	0.9132557300666737
1006	4	 for	112	False	erwanf/gpt2-mini	0.0341553054749965	4.87174654006958	4	56	party_meaning2_syn1	unexpected	We decorated the house for the birthday carnival	7	1097120	13.908200033995099	3.918768812180048	0.952977727889532	0.38559112681225005
1007	5	 the	112	False	erwanf/gpt2-mini	0.2169962078332901	2.2042582035064697	5	56	party_meaning2_syn1	unexpected	We decorated the house for the birthday carnival	7	6500900	15.687451340644257	1.1109214179527322	1.0933367855537375	0.33509648102786566
1008	6	 birthday	112	False	erwanf/gpt2-mini	0.0008379070786759	10.220922470092772	6	56	party_meaning2_syn1	unexpected	We decorated the house for the birthday carnival	7	3918	8.273591798199632	9.423696636448774	0.7972258336439975	0.4505772080298461
1009	7	 carnival	112	False	erwanf/gpt2-mini	0.4207493546455225	7.53008334338665	7	56	party_meaning2_syn1	unexpected	We decorated the house for the birthday carnival	7	574	6.354370040797351	9.415665070898541	-1.885581727511891	6.590187020247072
1010	0	Everyone	113	False	erwanf/gpt2-mini	1.0	0.0	0	57	party_meaning2_syn1	expected	Everyone dressed up for the holiday party.	6	23488	10.064287505439836	7.549575719555652	-7.549575719555652	1899.9364544247949
1011	1	 dressed	113	False	erwanf/gpt2-mini	8.819220965960994e-05	13.468989372253418	1	57	party_meaning2_syn1	expected	Everyone dressed up for the holiday party.	6	3782	8.23827262463303	9.47599332591955	3.992996046333868	0.018444371065728063
1012	2	 up	113	False	erwanf/gpt2-mini	0.0731108114123344	3.773771286010742	2	57	party_meaning2_syn1	expected	Everyone dressed up for the holiday party.	6	263725	12.48266596437143	3.402157942508369	0.3716133435023732	0.6896208373582521
1013	3	 for	113	False	erwanf/gpt2-mini	0.0698509961366653	3.839575290679931	3	57	party_meaning2_syn1	expected	Everyone dressed up for the holiday party.	6	1097120	13.908200033995099	3.918768812180048	-0.07919352150011694	1.082413772140047
1014	4	 the	113	False	erwanf/gpt2-mini	0.3173358738422394	1.655917406082153	4	57	party_meaning2_syn1	expected	Everyone dressed up for the holiday party.	6	6500900	15.687451340644257	1.1109214179527322	0.5449959881294208	0.5798441095947038
1015	5	 holiday	113	False	erwanf/gpt2-mini	0.0250069350004196	5.32152795791626	5	57	party_meaning2_syn1	expected	Everyone dressed up for the holiday party.	6	5158	8.54849804124465	9.07094967169036	-3.749421713774101	42.49649975250446
1016	6	 party.	113	False	erwanf/gpt2-mini	0.0986918048001825	4.658469200134277	6	57	party_meaning2_syn1	expected	Everyone dressed up for the holiday party.	6	23048	10.045377663535744	7.56006677445091	-2.9015975743166322	18.203203122091484
1017	0	Everyone	114	False	erwanf/gpt2-mini	1.0	0.0	0	57	party_meaning2_syn1	unexpected	Everyone dressed up for the holiday carnival	6	23488	10.064287505439836	7.549575719555652	-7.549575719555652	1899.9364544247949
1018	1	 dressed	114	False	erwanf/gpt2-mini	8.819220965960994e-05	13.468989372253418	1	57	party_meaning2_syn1	unexpected	Everyone dressed up for the holiday carnival	6	3782	8.23827262463303	9.47599332591955	3.992996046333868	0.018444371065728063
1019	2	 up	114	False	erwanf/gpt2-mini	0.0731108114123344	3.773771286010742	2	57	party_meaning2_syn1	unexpected	Everyone dressed up for the holiday carnival	6	263725	12.48266596437143	3.402157942508369	0.3716133435023732	0.6896208373582521
1020	3	 for	114	False	erwanf/gpt2-mini	0.0698509961366653	3.839575290679931	3	57	party_meaning2_syn1	unexpected	Everyone dressed up for the holiday carnival	6	1097120	13.908200033995099	3.918768812180048	-0.07919352150011694	1.082413772140047
1021	4	 the	114	False	erwanf/gpt2-mini	0.3173358738422394	1.655917406082153	4	57	party_meaning2_syn1	unexpected	Everyone dressed up for the holiday carnival	6	6500900	15.687451340644257	1.1109214179527322	0.5449959881294208	0.5798441095947038
1022	5	 holiday	114	False	erwanf/gpt2-mini	0.0250069350004196	5.32152795791626	5	57	party_meaning2_syn1	unexpected	Everyone dressed up for the holiday carnival	6	5158	8.54849804124465	9.07094967169036	-3.749421713774101	42.49649975250446
1023	6	 carnival	114	False	erwanf/gpt2-mini	0.4391918930705287	6.3715524822473535	6	57	party_meaning2_syn1	unexpected	Everyone dressed up for the holiday carnival	6	574	6.354370040797351	9.415665070898541	-3.0441125886511875	20.991394932992872
1024	0	They	115	False	erwanf/gpt2-mini	1.0	0.0	0	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	443079	13.00150561963087	2.9277097399367453	-2.9277097399367453	18.684788430929686
1025	1	 threw	115	False	erwanf/gpt2-mini	0.0001010028063319	13.273317337036133	1	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	2997	8.005700678662542	9.840159950378744	3.4331573866573883	0.032284843942639564
1026	2	 a	115	False	erwanf/gpt2-mini	0.1259755343198776	2.9887843132019043	2	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	2959949	14.900682934265681	2.5867797690725127	0.40200454412939157	0.6689777057621847
1027	3	 huge	115	False	erwanf/gpt2-mini	0.0064310552552342	7.280728816986084	3	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	14689	9.594922269167922	7.966124813352942	-0.6853959963668581	1.9845575575379693
1028	4	 party	115	False	erwanf/gpt2-mini	0.0117400363087654	6.412419319152832	4	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	23048	10.045377663535744	7.56006677445091	-1.1476474552980775	3.1507718522996835
1029	5	 to	115	False	erwanf/gpt2-mini	0.0242589451372623	5.365339279174805	5	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	3042375	14.928149347056001	2.5335870543221235	2.831752224852681	0.05890954042107479
1030	6	 celebrate	115	False	erwanf/gpt2-mini	0.0178488008677959	5.808028697967529	6	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	3359	8.11969625295725	9.659511483821387	-3.8514827858538574	47.0627955672525
1031	7	 the	115	False	erwanf/gpt2-mini	0.3185845613479614	1.6502516269683838	7	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	6500900	15.687451340644257	1.1109214179527322	0.5393302090156515	0.5831387026450133
1032	8	 end	115	False	erwanf/gpt2-mini	0.024909246712923	5.327174663543701	8	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	49564	10.811040218466998	7.423260786138124	-2.096086122594423	8.13427098961378
1033	9	 of	115	False	erwanf/gpt2-mini	0.9080212712287904	0.1392018944025039	9	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	3139402	14.959543212419398	2.4728240881657717	-2.3336221937632677	10.3152377350207
1034	10	 exams.	115	False	erwanf/gpt2-mini	0.1263723921288146	9.246875524520874	10	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	596	6.391917113392602	9.463212085692193	-0.21633656117131927	1.2415201561709186
1035	0	They	116	False	erwanf/gpt2-mini	1.0	0.0	0	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	443079	13.00150561963087	2.9277097399367453	-2.9277097399367453	18.684788430929686
1036	1	 threw	116	False	erwanf/gpt2-mini	0.0001010028063319	13.273317337036133	1	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	2997	8.005700678662542	9.840159950378744	3.4331573866573883	0.032284843942639564
1037	2	 a	116	False	erwanf/gpt2-mini	0.1259755343198776	2.9887843132019043	2	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	2959949	14.900682934265681	2.5867797690725127	0.40200454412939157	0.6689777057621847
1038	3	 huge	116	False	erwanf/gpt2-mini	0.0064310552552342	7.280728816986084	3	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	14689	9.594922269167922	7.966124813352942	-0.6853959963668581	1.9845575575379693
1039	4	 event	116	False	erwanf/gpt2-mini	9.659129136707634e-05	13.337746620178224	4	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	12288	9.416459832284596	8.170430168667506	5.167316451510718	0.0056998441221276465
1040	5	 to	116	False	erwanf/gpt2-mini	0.0279150251299142	5.162814140319824	5	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	3042375	14.928149347056001	2.5335870543221235	2.6292270859977007	0.07213419422673707
1041	6	 celebrate	116	False	erwanf/gpt2-mini	0.0214171316474676	5.545090675354004	6	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	3359	8.11969625295725	9.659511483821387	-4.114420808467383	61.2167477708343
1042	7	 the	116	False	erwanf/gpt2-mini	0.3196550011634826	1.6454123258590698	7	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	6500900	15.687451340644257	1.1109214179527322	0.5344909079063376	0.585967525658137
1043	8	 end	116	False	erwanf/gpt2-mini	0.0170071478933095	5.87771463394165	8	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	49564	10.811040218466998	7.423260786138124	-1.545546152196474	4.6905326723197165
1044	9	 of	116	False	erwanf/gpt2-mini	0.9214799404144288	0.1179753169417381	9	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	3139402	14.959543212419398	2.4728240881657717	-2.3548487712240336	10.536535313864926
1045	10	 exams.	116	False	erwanf/gpt2-mini	0.1261692488487824	9.336956024169922	10	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	596	6.391917113392602	9.463212085692193	-0.12625606152227142	1.1345726514909198
1046	0	She	117	False	erwanf/gpt2-mini	1.0	0.0	0	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	272348	12.514839611059164	3.336889419958686	-3.336889419958686	28.13148523167105
1047	1	 hosted	117	False	erwanf/gpt2-mini	1.6488695109728724e-05	15.888163566589355	1	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	1516	7.324489979348532	10.496056059972936	5.392107506616419	0.00455236907082687
1048	2	 a	117	False	erwanf/gpt2-mini	0.2942399978637695	1.7649346590042114	2	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	2959949	14.900682934265681	2.5867797690725127	-0.8218451100683013	2.2746930269010557
1049	3	 surprise	117	False	erwanf/gpt2-mini	0.000602172454819	10.697535514831545	3	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	7306	8.896588071791218	8.71373776331483	1.9837977515167147	0.13754587907677662
1050	4	 party	117	False	erwanf/gpt2-mini	0.2846598625183105	1.8126888275146484	4	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	23048	10.045377663535744	7.56006677445091	-5.747377946936261	313.36791481481094
1051	5	 for	117	False	erwanf/gpt2-mini	0.1223491802811622	3.03092360496521	5	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	1097120	13.908200033995099	3.918768812180048	-0.8878452072148382	2.429888100742094
1052	6	 her	117	False	erwanf/gpt2-mini	0.0586368478834629	4.092048645019531	6	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	267907	12.498398916975606	3.3697714789368542	0.722277166082677	0.48564510129798316
1053	7	 best	117	False	erwanf/gpt2-mini	0.0002832237223628	11.785770416259766	7	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	71431	11.176501227197052	7.02582156665067	4.759948849609096	0.008566047542972636
1054	8	 friend.	117	False	erwanf/gpt2-mini	0.317510187625885	1.8688414692878723	8	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	20042	9.905635244593586	7.657707194363692	-5.788865725075819	326.64231198717016
1055	0	She	118	False	erwanf/gpt2-mini	1.0	0.0	0	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	272348	12.514839611059164	3.336889419958686	-3.336889419958686	28.13148523167105
1056	1	 hosted	118	False	erwanf/gpt2-mini	1.6488695109728724e-05	15.888163566589355	1	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	1516	7.324489979348532	10.496056059972936	5.392107506616419	0.00455236907082687
1057	2	 a	118	False	erwanf/gpt2-mini	0.2942399978637695	1.7649346590042114	2	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	2959949	14.900682934265681	2.5867797690725127	-0.8218451100683013	2.2746930269010557
1058	3	 surprise	118	False	erwanf/gpt2-mini	0.000602172454819	10.697535514831545	3	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	7306	8.896588071791218	8.71373776331483	1.9837977515167147	0.13754587907677662
1059	4	 event	118	False	erwanf/gpt2-mini	0.0346259251236915	4.852003574371338	4	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	12288	9.416459832284596	8.170430168667506	-3.3184265942961684	27.616863825286384
1060	5	 for	118	False	erwanf/gpt2-mini	0.102975957095623	3.279620409011841	5	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	1097120	13.908200033995099	3.918768812180048	-0.6391484031682073	1.894866529681655
1061	6	 her	118	False	erwanf/gpt2-mini	0.0831553936004638	3.588046073913574	6	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	267907	12.498398916975606	3.3697714789368542	0.21827459497671997	0.8039046631733452
1062	7	 best	118	False	erwanf/gpt2-mini	0.0001351422397419	12.853233337402344	7	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	71431	11.176501227197052	7.02582156665067	5.827411770751674	0.002945691246480295
1063	8	 friend.	118	False	erwanf/gpt2-mini	0.2647696211934089	2.18021959066391	8	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	20042	9.905635244593586	7.657707194363692	-5.477487603699782	239.24487373290683
1064	0	The	119	False	erwanf/gpt2-mini	1.0	0.0	0	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	6500900	15.687451340644257	1.1109214179527322	-1.1109214179527322	3.037155595232944
1065	1	 party	119	False	erwanf/gpt2-mini	0.000694993243087	10.490713119506836	1	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	23048	10.045377663535744	7.56006677445091	2.9306463450559264	0.05336253638481308
1066	2	 lasted	119	False	erwanf/gpt2-mini	3.512338662403636e-05	14.797208786010742	2	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	1677	7.425357887027151	10.486323218560173	4.310885567450569	0.013421658545918825
1067	3	 late	119	False	erwanf/gpt2-mini	2.4911363652790897e-05	15.29283618927002	3	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	26236	10.174925907253643	7.503266097495247	7.789570091774772	0.00041403084098746843
1068	4	 into	119	False	erwanf/gpt2-mini	0.0990608856081962	3.335540533065796	4	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	216570	12.285673717235362	3.874688420936117	-0.5391478878703211	1.7145452547381343
1069	5	 the	119	False	erwanf/gpt2-mini	0.7584853172302246	0.3988066911697387	5	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	6500900	15.687451340644257	1.1109214179527322	-0.7121147267829935	2.0382971457204597
1070	6	 night	119	False	erwanf/gpt2-mini	0.6606807708740234	0.5979746580123901	6	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	38428	10.556567661882832	7.474847110282505	-6.876872452270115	969.5891763720437
1071	7	 with	119	False	erwanf/gpt2-mini	0.0236887615174055	5.399653434753418	7	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	881608	13.689503926040112	3.7822854782976547	1.6173679564557633	0.1984202631655367
1072	8	 music	119	False	erwanf/gpt2-mini	0.0003873611276503	11.334033012390137	8	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	23335	10.057752511547557	7.553121252723907	3.78091175966623	0.02280189209901095
1073	9	 and	119	False	erwanf/gpt2-mini	0.1747064441442489	2.5169951915740967	9	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	3155093	14.964528847491431	2.4631788518056443	0.05381633976845235	0.9476061280817868
1074	10	 dancing.	119	False	erwanf/gpt2-mini	0.1020137076266109	4.269919753074646	10	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	2866	7.96102146588337	9.910065380547824	-5.640145627473178	281.50371016445104
1075	0	The	120	False	erwanf/gpt2-mini	1.0	0.0	0	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	6500900	15.687451340644257	1.1109214179527322	-1.1109214179527322	3.037155595232944
1076	1	 event	120	False	erwanf/gpt2-mini	0.0010133822215721	9.946605682373049	1	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	12288	9.416459832284596	8.170430168667506	1.7761755137055424	0.16928433643471755
1077	2	 lasted	120	False	erwanf/gpt2-mini	0.0006139338947832	10.669629096984863	2	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	1677	7.425357887027151	10.486323218560173	0.18330587842469015	0.8325134688790752
1078	3	 late	120	False	erwanf/gpt2-mini	1.630205224500969e-05	15.904586791992188	3	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	26236	10.174925907253643	7.503266097495247	8.40132069449694	0.00022457053916556907
1079	4	 into	120	False	erwanf/gpt2-mini	0.0688662081956863	3.86005973815918	4	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	216570	12.285673717235362	3.874688420936117	-0.014628682776936852	1.014736205622918
1080	5	 the	120	False	erwanf/gpt2-mini	0.8206231594085693	0.2852081954479217	5	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	6500900	15.687451340644257	1.1109214179527322	-0.8257132225048105	2.2835088345632246
1081	6	 night	120	False	erwanf/gpt2-mini	0.6085820198059082	0.7164762020111084	6	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	38428	10.556567661882832	7.474847110282505	-6.758370908271397	861.2380166022331
1082	7	 with	120	False	erwanf/gpt2-mini	0.0150969559326767	6.049598217010498	7	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	881608	13.689503926040112	3.7822854782976547	2.2673127387128433	0.10359018026740058
1083	8	 music	120	False	erwanf/gpt2-mini	0.0018445113673806	9.082545280456545	8	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	23335	10.057752511547557	7.553121252723907	1.529424027732638	0.21666042177938247
1084	9	 and	120	False	erwanf/gpt2-mini	0.1128753423690795	3.1471974849700928	9	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	3155093	14.964528847491431	2.4631788518056443	0.6840186331644484	0.5045851698275083
1085	10	 dancing.	120	False	erwanf/gpt2-mini	0.0976221524178981	4.332914590835571	10	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	2866	7.96102146588337	9.910065380547824	-5.5771507897122525	264.3174359444627
1086	0	We	121	False	erwanf/gpt2-mini	1.0	0.0	0	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	413572	12.932589319581277	2.9086445314930103	-2.9086445314930103	18.331933360480427
1087	1	 decorated	121	False	erwanf/gpt2-mini	8.525065823050682e-06	16.83985710144043	1	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	1687	7.431299675155903	10.484445815116203	6.355411286324227	0.001737320515445469
1088	2	 the	121	False	erwanf/gpt2-mini	0.2919868528842926	1.776024580001831	2	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	6500900	15.687451340644257	1.1109214179527322	0.6651031620490988	0.5142204769321769
1089	3	 house	121	False	erwanf/gpt2-mini	0.005754395853728	7.44111967086792	3	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	55716	10.928040585812553	7.350380331909598	0.09073933895832198	0.9132557300666737
1090	4	 for	121	False	erwanf/gpt2-mini	0.0341553054749965	4.87174654006958	4	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	1097120	13.908200033995099	3.918768812180048	0.952977727889532	0.38559112681225005
1091	5	 the	121	False	erwanf/gpt2-mini	0.2169962078332901	2.2042582035064697	5	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	6500900	15.687451340644257	1.1109214179527322	1.0933367855537375	0.33509648102786566
1092	6	 birthday	121	False	erwanf/gpt2-mini	0.0008379070786759	10.220922470092772	6	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	3918	8.273591798199632	9.423696636448774	0.7972258336439975	0.4505772080298461
1093	7	 party.	121	False	erwanf/gpt2-mini	0.1930191293358802	2.386007070541382	7	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	23048	10.045377663535744	7.56006677445091	-5.174059703909528	176.6304512446869
1094	0	We	122	False	erwanf/gpt2-mini	1.0	0.0	0	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	413572	12.932589319581277	2.9086445314930103	-2.9086445314930103	18.331933360480427
1095	1	 decorated	122	False	erwanf/gpt2-mini	8.525065823050682e-06	16.83985710144043	1	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	1687	7.431299675155903	10.484445815116203	6.355411286324227	0.001737320515445469
1096	2	 the	122	False	erwanf/gpt2-mini	0.2919868528842926	1.776024580001831	2	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	6500900	15.687451340644257	1.1109214179527322	0.6651031620490988	0.5142204769321769
1097	3	 house	122	False	erwanf/gpt2-mini	0.005754395853728	7.44111967086792	3	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	55716	10.928040585812553	7.350380331909598	0.09073933895832198	0.9132557300666737
1098	4	 for	122	False	erwanf/gpt2-mini	0.0341553054749965	4.87174654006958	4	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	1097120	13.908200033995099	3.918768812180048	0.952977727889532	0.38559112681225005
1099	5	 the	122	False	erwanf/gpt2-mini	0.2169962078332901	2.2042582035064697	5	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	6500900	15.687451340644257	1.1109214179527322	1.0933367855537375	0.33509648102786566
1100	6	 birthday	122	False	erwanf/gpt2-mini	0.0008379070786759	10.220922470092772	6	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	3918	8.273591798199632	9.423696636448774	0.7972258336439975	0.4505772080298461
1101	7	 event	122	False	erwanf/gpt2-mini	0.0019373591057956	9.011693000793455	7	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	12288	9.416459832284596	8.170430168667506	0.841262832125949	0.4311656896002203
1102	0	Everyone	123	False	erwanf/gpt2-mini	1.0	0.0	0	62	party_meaning2_syn2	expected	Everyone dressed up for the holiday party.	6	23488	10.064287505439836	7.549575719555652	-7.549575719555652	1899.9364544247949
1103	1	 dressed	123	False	erwanf/gpt2-mini	8.819220965960994e-05	13.468989372253418	1	62	party_meaning2_syn2	expected	Everyone dressed up for the holiday party.	6	3782	8.23827262463303	9.47599332591955	3.992996046333868	0.018444371065728063
1104	2	 up	123	False	erwanf/gpt2-mini	0.0731108114123344	3.773771286010742	2	62	party_meaning2_syn2	expected	Everyone dressed up for the holiday party.	6	263725	12.48266596437143	3.402157942508369	0.3716133435023732	0.6896208373582521
1105	3	 for	123	False	erwanf/gpt2-mini	0.0698509961366653	3.839575290679931	3	62	party_meaning2_syn2	expected	Everyone dressed up for the holiday party.	6	1097120	13.908200033995099	3.918768812180048	-0.07919352150011694	1.082413772140047
1106	4	 the	123	False	erwanf/gpt2-mini	0.3173358738422394	1.655917406082153	4	62	party_meaning2_syn2	expected	Everyone dressed up for the holiday party.	6	6500900	15.687451340644257	1.1109214179527322	0.5449959881294208	0.5798441095947038
1107	5	 holiday	123	False	erwanf/gpt2-mini	0.0250069350004196	5.32152795791626	5	62	party_meaning2_syn2	expected	Everyone dressed up for the holiday party.	6	5158	8.54849804124465	9.07094967169036	-3.749421713774101	42.49649975250446
