Unnamed: 0	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI	freqs	log_freq	expected_surp_loess	adjusted_surp	adjusted_prob
1035	0	They	116	False	erwanf/gpt2-mini	1.0	0.0	0	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	443079	13.00150561963087	3.4261638109510772	-3.4261638109510772	30.758421016335255
1036	1	 threw	116	False	erwanf/gpt2-mini	0.0001010028063319	13.273317337036133	1	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	2997	8.005700678662542	9.575833828783864	3.697483508252269	0.024785821370102674
1037	2	 a	116	False	erwanf/gpt2-mini	0.1259755343198776	2.9887843132019043	2	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	2959949	14.900682934265681	2.517927779434652	0.4708565337672521	0.6244671619363499
1038	3	 huge	116	False	erwanf/gpt2-mini	0.0064310552552342	7.280728816986084	3	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	14689	9.594922269167922	7.996046088095045	-0.7153172711089608	2.044835346529935
1039	4	 event	116	False	erwanf/gpt2-mini	9.659129136707634e-05	13.337746620178224	4	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	12288	9.416459832284596	7.970953253405125	5.366793366773099	0.004669079356026664
1040	5	 to	116	False	erwanf/gpt2-mini	0.0279150251299142	5.162814140319824	5	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	3042375	14.928149347056001	2.468825902944529	2.693988237375295	0.0676107532136883
1041	6	 celebrate	116	False	erwanf/gpt2-mini	0.0214171316474676	5.545090675354004	6	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	3359	8.11969625295725	9.502142254024898	-3.957051578670894	52.302887437184395
1042	7	 the	116	False	erwanf/gpt2-mini	0.3196550011634826	1.6454123258590698	7	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	6500900	15.687451340644257	1.1057871238009316	0.5396252020581382	0.5829667061550595
1043	8	 end	116	False	erwanf/gpt2-mini	0.0170071478933095	5.87771463394165	8	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	49564	10.811040218466998	7.306818364926643	-1.429103730984993	4.174955631183838
1044	9	 of	116	False	erwanf/gpt2-mini	0.9214799404144288	0.1179753169417381	9	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	3139402	14.959543212419398	2.4128297357998525	-2.2948544188581144	9.922991306721604
1045	10	 exams.	116	False	erwanf/gpt2-mini	0.1261692488487824	9.336956024169922	10	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	596	6.391917113392602	8.970646490610008	0.3663095335599138	0.6932881720380666
1046	0	She	117	False	erwanf/gpt2-mini	1.0	0.0	0	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	272348	12.514839611059164	3.585544521746006	-3.585544521746006	36.07299490210514
1047	1	 hosted	117	False	erwanf/gpt2-mini	1.6488695109728724e-05	15.888163566589355	1	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	1516	7.324489979348532	9.54040370872864	6.347759857860716	0.0017506644841976437
1048	2	 a	117	False	erwanf/gpt2-mini	0.2942399978637695	1.7649346590042114	2	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	2959949	14.900682934265681	2.517927779434652	-0.7529931204304408	2.123345944939863
1049	3	 surprise	117	False	erwanf/gpt2-mini	0.000602172454819	10.697535514831545	3	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	7306	8.896588071791218	8.2100084213533	2.4875270934782456	0.08311524888960896
1050	4	 party	117	False	erwanf/gpt2-mini	0.2846598625183105	1.8126888275146484	4	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	23048	10.045377663535744	7.76264378056167	-5.949954953047022	383.7360525318475
1051	5	 for	117	False	erwanf/gpt2-mini	0.1223491802811622	3.03092360496521	5	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	1097120	13.908200033995099	3.678941678460553	-0.6480180734953431	1.9117481275433932
1052	6	 her	117	False	erwanf/gpt2-mini	0.0586368478834629	4.092048645019531	6	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	267907	12.498398916975606	3.621940118116546	0.47010852690298544	0.6249344424026981
1053	7	 best	117	False	erwanf/gpt2-mini	0.0002832237223628	11.785770416259766	7	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	71431	11.176501227197052	6.809727279448697	4.976043136811069	0.006901316166430791
1054	8	 friend.	117	False	erwanf/gpt2-mini	0.317510187625885	1.8688414692878723	8	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	20042	9.905635244593586	7.965635668157444	-6.0967941988695715	444.43072736891037
1055	0	She	118	False	erwanf/gpt2-mini	1.0	0.0	0	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	272348	12.514839611059164	3.585544521746006	-3.585544521746006	36.07299490210514
1056	1	 hosted	118	False	erwanf/gpt2-mini	1.6488695109728724e-05	15.888163566589355	1	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	1516	7.324489979348532	9.54040370872864	6.347759857860716	0.0017506644841976437
1057	2	 a	118	False	erwanf/gpt2-mini	0.2942399978637695	1.7649346590042114	2	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	2959949	14.900682934265681	2.517927779434652	-0.7529931204304408	2.123345944939863
1058	3	 surprise	118	False	erwanf/gpt2-mini	0.000602172454819	10.697535514831545	3	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	7306	8.896588071791218	8.2100084213533	2.4875270934782456	0.08311524888960896
1059	4	 event	118	False	erwanf/gpt2-mini	0.0346259251236915	4.852003574371338	4	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	12288	9.416459832284596	7.970953253405125	-3.118949679033787	22.62260616290526
1060	5	 for	118	False	erwanf/gpt2-mini	0.102975957095623	3.279620409011841	5	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	1097120	13.908200033995099	3.678941678460553	-0.39932126944871227	1.490812494187378
1061	6	 her	118	False	erwanf/gpt2-mini	0.0831553936004638	3.588046073913574	6	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	267907	12.498398916975606	3.621940118116546	-0.033894044202971596	1.0344749922987633
1062	7	 best	118	False	erwanf/gpt2-mini	0.0001351422397419	12.853233337402344	7	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	71431	11.176501227197052	6.809727279448697	6.043506057953647	0.0023732236505417986
1063	8	 friend.	118	False	erwanf/gpt2-mini	0.2647696211934089	2.18021959066391	8	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	20042	9.905635244593586	7.965635668157444	-5.785416077493534	325.5174524253773
1064	0	The	119	False	erwanf/gpt2-mini	1.0	0.0	0	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	6500900	15.687451340644257	1.1057871238009316	-1.1057871238009316	3.021601907792979
1065	1	 party	119	False	erwanf/gpt2-mini	0.000694993243087	10.490713119506836	1	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	23048	10.045377663535744	7.76264378056167	2.728069338945166	0.06534532763986542
1066	2	 lasted	119	False	erwanf/gpt2-mini	3.512338662403636e-05	14.797208786010742	2	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	1677	7.425357887027151	9.605763266465216	5.1914455195455265	0.005563958188785902
1067	3	 late	119	False	erwanf/gpt2-mini	2.4911363652790897e-05	15.29283618927002	3	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	26236	10.174925907253643	7.624680475403898	7.668155713866121	0.0004674791945481726
1068	4	 into	119	False	erwanf/gpt2-mini	0.0990608856081962	3.335540533065796	4	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	216570	12.285673717235362	4.238391635223953	-0.9028511021581567	2.4666256971933906
1069	5	 the	119	False	erwanf/gpt2-mini	0.7584853172302246	0.3988066911697387	5	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	6500900	15.687451340644257	1.1057871238009316	-0.7069804326311928	2.027858748437137
1070	6	 night	119	False	erwanf/gpt2-mini	0.6606807708740234	0.5979746580123901	6	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	38428	10.556567661882832	7.485843750920469	-6.887869092908079	980.3102399147637
1071	7	 with	119	False	erwanf/gpt2-mini	0.0236887615174055	5.399653434753418	7	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	881608	13.689503926040112	3.647868052349381	1.7517853824040368	0.17346396730484637
1072	8	 music	119	False	erwanf/gpt2-mini	0.0003873611276503	11.334033012390137	8	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	23335	10.057752511547557	7.744807245267301	3.5892257671228354	0.02761970623187694
1073	9	 and	119	False	erwanf/gpt2-mini	0.1747064441442489	2.5169951915740967	9	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	3155093	14.964528847491431	2.403934518377324	0.11306067319677249	0.8930964714541831
1074	10	 dancing.	119	False	erwanf/gpt2-mini	0.1020137076266109	4.269919753074646	10	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	2866	7.96102146588337	9.62957003289689	-5.359650279822244	212.65056525052242
1075	0	The	120	False	erwanf/gpt2-mini	1.0	0.0	0	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	6500900	15.687451340644257	1.1057871238009316	-1.1057871238009316	3.021601907792979
1076	1	 event	120	False	erwanf/gpt2-mini	0.0010133822215721	9.946605682373049	1	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	12288	9.416459832284596	7.970953253405125	1.9756524289679236	0.13867080986961616
1077	2	 lasted	120	False	erwanf/gpt2-mini	0.0006139338947832	10.669629096984863	2	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	1677	7.425357887027151	9.605763266465216	1.0638658305196476	0.3451190563816555
1078	3	 late	120	False	erwanf/gpt2-mini	1.630205224500969e-05	15.904586791992188	3	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	26236	10.174925907253643	7.624680475403898	8.279906316588288	0.000253560953377255
1079	4	 into	120	False	erwanf/gpt2-mini	0.0688662081956863	3.86005973815918	4	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	216570	12.285673717235362	4.238391635223953	-0.37833189706477244	1.4598473815404132
1080	5	 the	120	False	erwanf/gpt2-mini	0.8206231594085693	0.2852081954479217	5	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	6500900	15.687451340644257	1.1057871238009316	-0.8205789283530098	2.2718146748254284
1081	6	 night	120	False	erwanf/gpt2-mini	0.6085820198059082	0.7164762020111084	6	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	38428	10.556567661882832	7.485843750920469	-6.7693675489093605	870.7610060563312
1082	7	 with	120	False	erwanf/gpt2-mini	0.0150969559326767	6.049598217010498	7	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	881608	13.689503926040112	3.647868052349381	2.401730164661117	0.09056113199495318
1083	8	 music	120	False	erwanf/gpt2-mini	0.0018445113673806	9.082545280456545	8	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	23335	10.057752511547557	7.744807245267301	1.3377380351892434	0.2624386246385519
1084	9	 and	120	False	erwanf/gpt2-mini	0.1128753423690795	3.1471974849700928	9	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	3155093	14.964528847491431	2.403934518377324	0.7432629665927686	0.47555964589769195
1085	10	 dancing.	120	False	erwanf/gpt2-mini	0.0976221524178981	4.332914590835571	10	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	2866	7.96102146588337	9.62957003289689	-5.2966554420613186	199.66789114901243
1086	0	We	121	False	erwanf/gpt2-mini	1.0	0.0	0	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	413572	12.932589319581277	3.444005271671275	-3.444005271671275	31.31212089641506
1087	1	 decorated	121	False	erwanf/gpt2-mini	8.525065823050682e-06	16.83985710144043	1	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	1687	7.431299675155903	9.609313187509224	7.230543913931205	0.0007241268933114893
1088	2	 the	121	False	erwanf/gpt2-mini	0.2919868528842926	1.776024580001831	2	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	6500900	15.687451340644257	1.1057871238009316	0.6702374562008995	0.5115870838370103
1089	3	 house	121	False	erwanf/gpt2-mini	0.005754395853728	7.44111967086792	3	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	55716	10.928040585812553	7.156675239585746	0.2844444312821741	0.7524321659930188
1090	4	 for	121	False	erwanf/gpt2-mini	0.0341553054749965	4.87174654006958	4	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	1097120	13.908200033995099	3.678941678460553	1.192804861609027	0.3033691610965697
1091	5	 the	121	False	erwanf/gpt2-mini	0.2169962078332901	2.2042582035064697	5	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	6500900	15.687451340644257	1.1057871238009316	1.0984710797055381	0.3333804063110088
1092	6	 birthday	121	False	erwanf/gpt2-mini	0.0008379070786759	10.220922470092772	6	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	3918	8.273591798199632	9.423950430216973	0.7969720398757989	0.4506915762296907
1093	7	 party.	121	False	erwanf/gpt2-mini	0.1930191293358802	2.386007070541382	7	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	23048	10.045377663535744	7.76264378056167	-5.376636710020288	216.29359265325652
1094	0	We	122	False	erwanf/gpt2-mini	1.0	0.0	0	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	413572	12.932589319581277	3.444005271671275	-3.444005271671275	31.31212089641506
1095	1	 decorated	122	False	erwanf/gpt2-mini	8.525065823050682e-06	16.83985710144043	1	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	1687	7.431299675155903	9.609313187509224	7.230543913931205	0.0007241268933114893
1096	2	 the	122	False	erwanf/gpt2-mini	0.2919868528842926	1.776024580001831	2	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	6500900	15.687451340644257	1.1057871238009316	0.6702374562008995	0.5115870838370103
1097	3	 house	122	False	erwanf/gpt2-mini	0.005754395853728	7.44111967086792	3	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	55716	10.928040585812553	7.156675239585746	0.2844444312821741	0.7524321659930188
1098	4	 for	122	False	erwanf/gpt2-mini	0.0341553054749965	4.87174654006958	4	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	1097120	13.908200033995099	3.678941678460553	1.192804861609027	0.3033691610965697
1099	5	 the	122	False	erwanf/gpt2-mini	0.2169962078332901	2.2042582035064697	5	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	6500900	15.687451340644257	1.1057871238009316	1.0984710797055381	0.3333804063110088
1100	6	 birthday	122	False	erwanf/gpt2-mini	0.0008379070786759	10.220922470092772	6	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	3918	8.273591798199632	9.423950430216973	0.7969720398757989	0.4506915762296907
1101	7	 event	122	False	erwanf/gpt2-mini	0.0019373591057956	9.011693000793455	7	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	12288	9.416459832284596	7.970953253405125	1.0407397473883302	0.35319331146689653
1102	0	Everyone	123	False	erwanf/gpt2-mini	1.0	0.0	0	62	party_meaning2_syn2	expected	Everyone dressed up for the holiday party.	6	23488	10.064287505439836	7.7377269572519785	-7.7377269572519785	2293.2537904294036
1103	1	 dressed	123	False	erwanf/gpt2-mini	8.819220965960994e-05	13.468989372253418	1	62	party_meaning2_syn2	expected	Everyone dressed up for the holiday party.	6	3782	8.23827262463303	9.443110791612474	4.025878580640944	0.01784773658707708
1104	2	 up	123	False	erwanf/gpt2-mini	0.0731108114123344	3.773771286010742	2	62	party_meaning2_syn2	expected	Everyone dressed up for the holiday party.	6	263725	12.48266596437143	3.6598196086775157	0.11395167733322653	0.8923010732080501
1105	3	 for	123	False	erwanf/gpt2-mini	0.0698509961366653	3.839575290679931	3	62	party_meaning2_syn2	expected	Everyone dressed up for the holiday party.	6	1097120	13.908200033995099	3.678941678460553	0.1606336122193781	0.8516040312654504
1106	4	 the	123	False	erwanf/gpt2-mini	0.3173358738422394	1.655917406082153	4	62	party_meaning2_syn2	expected	Everyone dressed up for the holiday party.	6	6500900	15.687451340644257	1.1057871238009316	0.5501302822812215	0.5768746489392483
1107	5	 holiday	123	False	erwanf/gpt2-mini	0.0250069350004196	5.32152795791626	5	62	party_meaning2_syn2	expected	Everyone dressed up for the holiday party.	6	5158	8.54849804124465	9.032630374077797	-3.7111024161615376	40.89886925794359
1108	6	 party.	123	False	erwanf/gpt2-mini	0.0986918048001825	4.658469200134277	6	62	party_meaning2_syn2	expected	Everyone dressed up for the holiday party.	6	23048	10.045377663535744	7.76264378056167	-3.104174580427393	22.290812107023797
1109	0	Everyone	124	False	erwanf/gpt2-mini	1.0	0.0	0	62	party_meaning2_syn2	unexpected	Everyone dressed up for the holiday event	6	23488	10.064287505439836	7.7377269572519785	-7.7377269572519785	2293.2537904294036
1110	1	 dressed	124	False	erwanf/gpt2-mini	8.81925443536602e-05	13.46898365020752	1	62	party_meaning2_syn2	unexpected	Everyone dressed up for the holiday event	6	3782	8.23827262463303	9.443110791612474	4.025872858595045	0.017847838712937197
1111	2	 up	124	False	erwanf/gpt2-mini	0.0731107741594314	3.773772001266479	2	62	party_meaning2_syn2	unexpected	Everyone dressed up for the holiday event	6	263725	12.48266596437143	3.6598196086775157	0.11395239258896339	0.8923004349848167
1112	3	 for	124	False	erwanf/gpt2-mini	0.069851130247116	3.8395724296569824	3	62	party_meaning2_syn2	unexpected	Everyone dressed up for the holiday event	6	1097120	13.908200033995099	3.678941678460553	0.16063075119642933	0.8516064677276124
1113	4	 the	124	False	erwanf/gpt2-mini	0.3173358738422394	1.655917406082153	4	62	party_meaning2_syn2	unexpected	Everyone dressed up for the holiday event	6	6500900	15.687451340644257	1.1057871238009316	0.5501302822812215	0.5768746489392483
1114	5	 holiday	124	False	erwanf/gpt2-mini	0.0250069051980972	5.321529388427734	5	62	party_meaning2_syn2	unexpected	Everyone dressed up for the holiday event	6	5158	8.54849804124465	9.032630374077797	-3.711100985650063	40.89881075168366
1115	6	 event	124	False	erwanf/gpt2-mini	0.0009951487882062	9.972800254821776	6	62	party_meaning2_syn2	unexpected	Everyone dressed up for the holiday event	6	12288	9.416459832284596	7.970953253405125	2.0018470014166505	0.13508554947705115
1116	0	That	125	False	erwanf/gpt2-mini	1.0	0.0	0	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4	1342576	14.110101459400084	3.421200019690375	-3.421200019690375	30.60612094050691
1117	1	 was	125	False	erwanf/gpt2-mini	0.0447264090180397	4.482728958129883	1	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4	680189	13.430127449888799	3.5512056612090133	0.9315232969208695	0.39395314545494947
1118	2	 such	125	False	erwanf/gpt2-mini	0.0026927054859697	8.536727905273438	2	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4	108198	11.591727403207631	5.715051366197126	2.8216765390763117	0.05950609473970606
1119	3	 a	125	False	erwanf/gpt2-mini	0.7905887365341187	0.3390005826950073	3	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4	2959949	14.900682934265681	2.517927779434652	-2.178927196739645	8.836821001341669
1120	4	 sweet	125	False	erwanf/gpt2-mini	0.0014904821291565	9.390005111694336	4	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4	10054	9.215825302206753	7.917287296895529	1.4727178147988074	0.22930143870596814
1121	5	 thing	125	False	erwanf/gpt2-mini	0.0274729467928409	5.185844421386719	5	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4	40951	10.62015592813742	7.463281363988268	-2.2774369426015495	9.751654301848454
1122	6	 to	125	False	erwanf/gpt2-mini	0.2147191017866134	2.219477415084839	6	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4	3042375	14.928149347056001	2.468825902944529	-0.24934848785969033	1.2831891309950254
1123	7	 say	125	False	erwanf/gpt2-mini	0.0709353983402252	3.817350387573242	7	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4	68669	11.137067701614722	6.851190886491658	-3.0338404989184156	20.776873120562474
1124	8	 to	125	False	erwanf/gpt2-mini	0.0812292397022247	3.621856927871704	8	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4	3042375	14.928149347056001	2.468825902944529	1.153031024927175	0.3156784884585366
1125	9	 your	125	False	erwanf/gpt2-mini	0.0101678362116217	6.619843482971191	9	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4	325653	12.693590747025166	3.447172437188123	3.1726710457830682	0.04189155407410538
1126	10	 friend.	125	False	erwanf/gpt2-mini	0.0898640332743525	4.046899437904358	10	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4	20042	9.905635244593586	7.965635668157444	-3.918736230253086	50.33679045140204
1127	0	That	126	False	erwanf/gpt2-mini	1.0	0.0	0	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4	1342576	14.110101459400084	3.421200019690375	-3.421200019690375	30.60612094050691
1128	1	 was	126	False	erwanf/gpt2-mini	0.0447264090180397	4.482728958129883	1	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4	680189	13.430127449888799	3.5512056612090133	0.9315232969208695	0.39395314545494947
1129	2	 such	126	False	erwanf/gpt2-mini	0.0026927054859697	8.536727905273438	2	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4	108198	11.591727403207631	5.715051366197126	2.8216765390763117	0.05950609473970606
1130	3	 a	126	False	erwanf/gpt2-mini	0.7905887365341187	0.3390005826950073	3	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4	2959949	14.900682934265681	2.517927779434652	-2.178927196739645	8.836821001341669
1131	4	 loving	126	False	erwanf/gpt2-mini	4.652213829103857e-05	14.391722679138184	4	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4	2715	7.906915488678587	9.653078892483004	4.73864378665518	0.008750505694239939
1132	5	 thing	126	False	erwanf/gpt2-mini	0.0324769169092178	4.944441318511963	5	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4	40951	10.62015592813742	7.463281363988268	-2.5188400454763054	12.414188414726686
1133	6	 to	126	False	erwanf/gpt2-mini	0.3620409071445465	1.4657752513885498	6	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4	3042375	14.928149347056001	2.468825902944529	-1.0030506515559794	2.726587020831637
1134	7	 say	126	False	erwanf/gpt2-mini	0.040871724486351	4.612752914428711	7	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4	68669	11.137067701614722	6.851190886491658	-2.238437972062947	9.37867009512682
1135	8	 to	126	False	erwanf/gpt2-mini	0.1277157515287399	2.96899151802063	8	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4	3042375	14.928149347056001	2.468825902944529	0.5001656150761007	0.6064302174088771
1136	9	 your	126	False	erwanf/gpt2-mini	0.0104891126975417	6.574963569641113	9	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4	325653	12.693590747025166	3.447172437188123	3.12779113245299	0.0438144708065605
1137	10	 friend.	126	False	erwanf/gpt2-mini	0.0923297703266143	3.9849255084991455	10	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4	20042	9.905635244593586	7.965635668157444	-3.9807101596582983	53.55505336446212
1138	0	He	127	False	erwanf/gpt2-mini	1.0	0.0	0	64	sweet_meaning1_syn1	expected	He gave her a sweet smile when she walked in.	4	622141	13.340923641485727	3.5082592282025575	-3.5082592282025575	33.390092632235636
1139	1	 gave	127	False	erwanf/gpt2-mini	0.0010751826921477	9.861202239990234	1	64	sweet_meaning1_syn1	expected	He gave her a sweet smile when she walked in.	4	19334	9.869672204041397	7.997146788733242	1.8640554512569922	0.1550425860240669
1140	2	 her	127	False	erwanf/gpt2-mini	0.0434680581092834	4.523900508880615	2	64	sweet_meaning1_syn1	expected	He gave her a sweet smile when she walked in.	4	267907	12.498398916975606	3.621940118116546	0.9019603907640694	0.4057734050748484
1141	3	 a	127	False	erwanf/gpt2-mini	0.3678280115127563	1.442896604537964	3	64	sweet_meaning1_syn1	expected	He gave her a sweet smile when she walked in.	4	2959949	14.900682934265681	2.517927779434652	-1.075031174896688	2.9300842441834796
1142	4	 sweet	127	False	erwanf/gpt2-mini	0.0006862225709483	10.50903606414795	4	64	sweet_meaning1_syn1	expected	He gave her a sweet smile when she walked in.	4	10054	9.215825302206753	7.917287296895529	2.5917487672524206	0.07488896214176313
1143	5	 smile	127	False	erwanf/gpt2-mini	0.0924790725111961	3.4347290992736816	5	64	sweet_meaning1_syn1	expected	He gave her a sweet smile when she walked in.	4	4890	8.495152060539358	9.132071742792482	-5.6973426435188	298.0742580405635
1144	6	 when	127	False	erwanf/gpt2-mini	0.0361997783184051	4.787875175476074	6	64	sweet_meaning1_syn1	expected	He gave her a sweet smile when she walked in.	4	300962	12.61474261258725	3.4819150768628013	1.305960098613273	0.27091230761273316
1145	7	 she	127	False	erwanf/gpt2-mini	0.6144656538963318	0.7025956511497498	7	64	sweet_meaning1_syn1	expected	He gave her a sweet smile when she walked in.	4	272348	12.514839611059164	3.585544521746006	-2.8829488705962563	17.866882697191322
1146	8	 walked	127	False	erwanf/gpt2-mini	0.0102811148390173	6.6038594245910645	8	64	sweet_meaning1_syn1	expected	He gave her a sweet smile when she walked in.	4	6725	8.813735892300215	8.390185919637213	-1.7863264950461488	5.967490546385295
1147	9	 in.	127	False	erwanf/gpt2-mini	0.1190746612846851	3.2518117427825928	9	64	sweet_meaning1_syn1	expected	He gave her a sweet smile when she walked in.	4	2204092	14.605826644371975	2.900852165217549	0.3509595775650438	0.7040122111682744
1148	0	He	128	False	erwanf/gpt2-mini	1.0	0.0	0	64	sweet_meaning1_syn1	unexpected	He gave her a loving smile when she walked in.	4	622141	13.340923641485727	3.5082592282025575	-3.5082592282025575	33.390092632235636
1149	1	 gave	128	False	erwanf/gpt2-mini	0.0010751826921477	9.861202239990234	1	64	sweet_meaning1_syn1	unexpected	He gave her a loving smile when she walked in.	4	19334	9.869672204041397	7.997146788733242	1.8640554512569922	0.1550425860240669
1150	2	 her	128	False	erwanf/gpt2-mini	0.0434680581092834	4.523900508880615	2	64	sweet_meaning1_syn1	unexpected	He gave her a loving smile when she walked in.	4	267907	12.498398916975606	3.621940118116546	0.9019603907640694	0.4057734050748484
1151	3	 a	128	False	erwanf/gpt2-mini	0.3678280115127563	1.442896604537964	3	64	sweet_meaning1_syn1	unexpected	He gave her a loving smile when she walked in.	4	2959949	14.900682934265681	2.517927779434652	-1.075031174896688	2.9300842441834796
1152	4	 loving	128	False	erwanf/gpt2-mini	0.0005794732132926	10.752970695495604	4	64	sweet_meaning1_syn1	unexpected	He gave her a loving smile when she walked in.	4	2715	7.906915488678587	9.653078892483004	1.0998918030126	0.3329071012949909
