Unnamed: 0	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI	freqs	log_freq	expected_surp_gam	adjusted_surp	adjusted_prob
982	10	 dancing.	109	False	distilbert/distilgpt2	0.1400652285665273	3.3476815223693848	10	55	party_meaning2_syn1	expected	The party lasted late into the night with music and dancing.	1	2866	7.96102146588337	12.138643661695822	-8.790962139326437	6574.554771069215
983	0	The	110	False	distilbert/distilgpt2	1.0	0.0	0	55	party_meaning2_syn1	unexpected	The carnival lasted late into the night with music and dancing.	1	6500900	15.687451340644257	1.318773622180987	-1.318773622180987	3.7388333422238063
984	1	 carnival	110	False	distilbert/distilgpt2	0.4776786366120928	12.832558792084455	1	55	party_meaning2_syn1	unexpected	The carnival lasted late into the night with music and dancing.	1	574	6.354370040797351	10.209390934834277	2.623167857250179	0.07257259866515639
985	2	 lasted	110	False	distilbert/distilgpt2	6.904366455273703e-05	13.822131156921388	2	55	party_meaning2_syn1	unexpected	The carnival lasted late into the night with music and dancing.	1	1677	7.425357887027151	12.440830496374682	1.3813006605467066	0.25125154746912937
986	3	 late	110	False	distilbert/distilgpt2	0.0001084415562218	13.170794486999512	3	55	party_meaning2_syn1	unexpected	The carnival lasted late into the night with music and dancing.	1	26236	10.174925907253643	8.542674135887697	4.628120351111814	0.009773111867417892
987	4	 into	110	False	distilbert/distilgpt2	0.0369037240743637	4.760089874267578	4	55	party_meaning2_syn1	unexpected	The carnival lasted late into the night with music and dancing.	1	216570	12.285673717235362	4.144639862834458	0.6154500114331203	0.5403976554596766
988	5	 the	110	False	distilbert/distilgpt2	0.7613044381141663	0.3934546113014221	5	55	party_meaning2_syn1	unexpected	The carnival lasted late into the night with music and dancing.	1	6500900	15.687451340644257	1.318773622180987	-0.9253190108795648	2.5226728921063484
989	6	 night	110	False	distilbert/distilgpt2	0.4072598218917846	1.2959786653518677	6	55	party_meaning2_syn1	unexpected	The carnival lasted late into the night with music and dancing.	1	38428	10.556567661882832	8.48082675170857	-7.184848086356702	1319.2888050837723
990	7	 with	110	False	distilbert/distilgpt2	0.0391719080507755	4.674036979675293	7	55	party_meaning2_syn1	unexpected	The carnival lasted late into the night with music and dancing.	1	881608	13.689503926040112	4.219006106054435	0.45503087362085815	0.6344283805445802
991	8	 music	110	False	distilbert/distilgpt2	0.0011779861524701	9.729461669921877	8	55	party_meaning2_syn1	unexpected	The carnival lasted late into the night with music and dancing.	1	23335	10.057752511547557	8.538665657042143	1.1907960128797335	0.30397919637949844
992	9	 and	110	False	distilbert/distilgpt2	0.1057179421186447	3.241707801818848	9	55	party_meaning2_syn1	unexpected	The carnival lasted late into the night with music and dancing.	1	3155093	14.964528847491431	2.4054265676439863	0.8362812341748618	0.43331894258345416
993	10	 dancing.	110	False	distilbert/distilgpt2	0.164551094174385	2.905830383300781	10	55	party_meaning2_syn1	unexpected	The carnival lasted late into the night with music and dancing.	1	2866	7.96102146588337	12.138643661695822	-9.23281327839504	10227.273244433187
994	0	We	111	False	distilbert/distilgpt2	1.0	0.0	0	56	party_meaning2_syn1	expected	We decorated the house for the birthday party.	7	413572	12.932589319581277	3.326437695169268	-3.326437695169268	27.838993872313868
995	1	 decorated	111	False	distilbert/distilgpt2	3.5880695747891884e-08	24.732215881347656	1	56	party_meaning2_syn1	expected	We decorated the house for the birthday party.	7	1687	7.431299675155903	12.444615537717763	12.287600343629894	4.608535899814704e-06
996	2	 the	111	False	distilbert/distilgpt2	0.2024326920509338	2.30448579788208	2	56	party_meaning2_syn1	expected	We decorated the house for the birthday party.	7	6500900	15.687451340644257	1.318773622180987	0.9857121757010932	0.37317336727403433
997	3	 house	111	False	distilbert/distilgpt2	0.0058857309632003	7.408562660217285	3	56	party_meaning2_syn1	expected	We decorated the house for the birthday party.	7	55716	10.928040585812553	8.135542598532275	-0.7269799383149902	2.068823189887471
998	4	 for	111	False	distilbert/distilgpt2	0.0330887660384178	4.917514801025391	4	56	party_meaning2_syn1	expected	We decorated the house for the birthday party.	7	1097120	13.908200033995099	4.27511716703438	0.6423976339910107	0.5260296842028624
999	5	 the	111	False	distilbert/distilgpt2	0.2246073484420776	2.1545228958129883	5	56	party_meaning2_syn1	expected	We decorated the house for the birthday party.	7	6500900	15.687451340644257	1.318773622180987	0.8357492736320014	0.4335495124849903
1000	6	 birthday	111	False	distilbert/distilgpt2	0.0010222776327282	9.93399715423584	6	56	party_meaning2_syn1	expected	We decorated the house for the birthday party.	7	3918	8.273591798199632	11.487416982456239	-1.5534198282203988	4.727610183566063
1001	7	 party.	111	False	distilbert/distilgpt2	0.0737932482734322	4.492339849472046	7	56	party_meaning2_syn1	expected	We decorated the house for the birthday party.	7	23048	10.045377663535744	8.538217181832163	-4.045877332360117	57.161313511791164
1002	0	We	112	False	distilbert/distilgpt2	1.0	0.0	0	56	party_meaning2_syn1	unexpected	We decorated the house for the birthday carnival	7	413572	12.932589319581277	3.326437695169268	-3.326437695169268	27.838993872313868
1003	1	 decorated	112	False	distilbert/distilgpt2	3.5880695747891884e-08	24.732215881347656	1	56	party_meaning2_syn1	unexpected	We decorated the house for the birthday carnival	7	1687	7.431299675155903	12.444615537717763	12.287600343629894	4.608535899814704e-06
1004	2	 the	112	False	distilbert/distilgpt2	0.2024326920509338	2.30448579788208	2	56	party_meaning2_syn1	unexpected	We decorated the house for the birthday carnival	7	6500900	15.687451340644257	1.318773622180987	0.9857121757010932	0.37317336727403433
1005	3	 house	112	False	distilbert/distilgpt2	0.0058857309632003	7.408562660217285	3	56	party_meaning2_syn1	unexpected	We decorated the house for the birthday carnival	7	55716	10.928040585812553	8.135542598532275	-0.7269799383149902	2.068823189887471
1006	4	 for	112	False	distilbert/distilgpt2	0.0330887660384178	4.917514801025391	4	56	party_meaning2_syn1	unexpected	We decorated the house for the birthday carnival	7	1097120	13.908200033995099	4.27511716703438	0.6423976339910107	0.5260296842028624
1007	5	 the	112	False	distilbert/distilgpt2	0.2246073484420776	2.1545228958129883	5	56	party_meaning2_syn1	unexpected	We decorated the house for the birthday carnival	7	6500900	15.687451340644257	1.318773622180987	0.8357492736320014	0.4335495124849903
1008	6	 birthday	112	False	distilbert/distilgpt2	0.0010222776327282	9.93399715423584	6	56	party_meaning2_syn1	unexpected	We decorated the house for the birthday carnival	7	3918	8.273591798199632	11.487416982456239	-1.5534198282203988	4.727610183566063
1009	7	 carnival	112	False	distilbert/distilgpt2	0.4890628544867468	8.66369810141623	7	56	party_meaning2_syn1	unexpected	We decorated the house for the birthday carnival	7	574	6.354370040797351	10.209390934834277	-1.5456928334180464	4.691220735843683
1010	0	Everyone	113	False	distilbert/distilgpt2	1.0	0.0	0	57	party_meaning2_syn1	expected	Everyone dressed up for the holiday party.	6	23488	10.064287505439836	8.538911281833931	-8.538911281833931	5109.778223843613
1011	1	 dressed	113	False	distilbert/distilgpt2	1.1751527750902825e-07	23.020648956298828	1	57	party_meaning2_syn1	expected	Everyone dressed up for the holiday party.	6	3782	8.23827262463303	11.574040466748688	11.44660848955014	1.068565372448281e-05
1012	2	 up	113	False	distilbert/distilgpt2	0.4314825534820556	1.2126258611679075	2	57	party_meaning2_syn1	expected	Everyone dressed up for the holiday party.	6	263725	12.48266596437143	3.708160786308782	-2.4955349251408743	12.128219473194944
1013	3	 for	113	False	distilbert/distilgpt2	0.0981605127453804	3.3487133979797363	3	57	party_meaning2_syn1	expected	Everyone dressed up for the holiday party.	6	1097120	13.908200033995099	4.27511716703438	-0.9264037690546436	2.5254108669009
1014	4	 the	113	False	distilbert/distilgpt2	0.2129223346710205	2.231600761413574	4	57	party_meaning2_syn1	expected	Everyone dressed up for the holiday party.	6	6500900	15.687451340644257	1.318773622180987	0.9128271392325873	0.40138783912388465
1015	5	 holiday	113	False	distilbert/distilgpt2	0.0015684814425185	9.316415786743164	5	57	party_meaning2_syn1	expected	Everyone dressed up for the holiday party.	6	5158	8.54849804124465	10.73597681950449	-1.419561032761326	4.135304778452852
1016	6	 party.	113	False	distilbert/distilgpt2	0.0859007723629474	3.834608554840088	6	57	party_meaning2_syn1	expected	Everyone dressed up for the holiday party.	6	23048	10.045377663535744	8.538217181832163	-4.703608626992075	110.3446475246414
1017	0	Everyone	114	False	distilbert/distilgpt2	1.0	0.0	0	57	party_meaning2_syn1	unexpected	Everyone dressed up for the holiday carnival	6	23488	10.064287505439836	8.538911281833931	-8.538911281833931	5109.778223843613
1018	1	 dressed	114	False	distilbert/distilgpt2	1.1751527750902825e-07	23.020648956298828	1	57	party_meaning2_syn1	unexpected	Everyone dressed up for the holiday carnival	6	3782	8.23827262463303	11.574040466748688	11.44660848955014	1.068565372448281e-05
1019	2	 up	114	False	distilbert/distilgpt2	0.4314825534820556	1.2126258611679075	2	57	party_meaning2_syn1	unexpected	Everyone dressed up for the holiday carnival	6	263725	12.48266596437143	3.708160786308782	-2.4955349251408743	12.128219473194944
1020	3	 for	114	False	distilbert/distilgpt2	0.0981605127453804	3.3487133979797363	3	57	party_meaning2_syn1	unexpected	Everyone dressed up for the holiday carnival	6	1097120	13.908200033995099	4.27511716703438	-0.9264037690546436	2.5254108669009
1021	4	 the	114	False	distilbert/distilgpt2	0.2129223346710205	2.231600761413574	4	57	party_meaning2_syn1	unexpected	Everyone dressed up for the holiday carnival	6	6500900	15.687451340644257	1.318773622180987	0.9128271392325873	0.40138783912388465
1022	5	 holiday	114	False	distilbert/distilgpt2	0.0015684814425185	9.316415786743164	5	57	party_meaning2_syn1	unexpected	Everyone dressed up for the holiday carnival	6	5158	8.54849804124465	10.73597681950449	-1.419561032761326	4.135304778452852
1023	6	 carnival	114	False	distilbert/distilgpt2	0.4967846225044923	6.171497219242155	6	57	party_meaning2_syn1	unexpected	Everyone dressed up for the holiday carnival	6	574	6.354370040797351	10.209390934834277	-4.037893715592122	56.706776330366296
1024	0	They	115	False	distilbert/distilgpt2	1.0	0.0	0	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	443079	13.00150561963087	3.360207707009624	-3.360207707009624	28.795171217047244
1025	1	 threw	115	False	distilbert/distilgpt2	4.364998460459901e-07	21.12751579284668	1	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	2997	8.005700678662542	12.063066647280774	9.064449145565906	0.00011570703225129554
1026	2	 a	115	False	distilbert/distilgpt2	0.127133309841156	2.9755859375	2	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	2959949	14.900682934265681	2.5213453933834353	0.45424054411656467	0.6349299862028518
1027	3	 huge	115	False	distilbert/distilgpt2	0.0097012836486101	6.68760871887207	3	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	14689	9.594922269167922	8.613564958342293	-1.9259562394702225	6.861706964780139
1028	4	 party	115	False	distilbert/distilgpt2	0.0039959484711289	7.967246055603027	4	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	23048	10.045377663535744	8.538217181832163	-0.5709711262291357	1.7699850960315628
1029	5	 to	115	False	distilbert/distilgpt2	0.0255122631788253	5.292665481567383	5	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	3042375	14.928149347056001	2.4708191875587717	2.821846294008611	0.05949599414395935
1030	6	 celebrate	115	False	distilbert/distilgpt2	0.02640968747437	5.242788791656494	6	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	3359	8.11969625295725	11.842201366608133	-6.599412574951639	734.6635027190345
1031	7	 the	115	False	distilbert/distilgpt2	0.3526369035243988	1.5037446022033691	7	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	6500900	15.687451340644257	1.318773622180987	0.18497098002238221	0.8311284028298055
1032	8	 end	115	False	distilbert/distilgpt2	0.0312684588134288	4.999147891998291	8	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	49564	10.811040218466998	8.288227687445996	-3.289079795447705	26.81817409203252
1033	9	 of	115	False	distilbert/distilgpt2	0.9804964661598206	0.0284156799316406	9	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	3139402	14.959543212419398	2.4142883965325606	-2.38587271660092	10.86854368569898
1034	10	 exams.	115	False	distilbert/distilgpt2	0.0934330872796636	9.361791133880615	10	58	party_meaning2_syn2	expected	They threw a huge party to celebrate the end of exams.	4	596	6.391917113392602	10.285170607385812	-0.9233794735051966	2.5177848155846863
1035	0	They	116	False	distilbert/distilgpt2	1.0	0.0	0	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	443079	13.00150561963087	3.360207707009624	-3.360207707009624	28.795171217047244
1036	1	 threw	116	False	distilbert/distilgpt2	4.364998460459901e-07	21.12751579284668	1	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	2997	8.005700678662542	12.063066647280774	9.064449145565906	0.00011570703225129554
1037	2	 a	116	False	distilbert/distilgpt2	0.127133309841156	2.9755859375	2	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	2959949	14.900682934265681	2.5213453933834353	0.45424054411656467	0.6349299862028518
1038	3	 huge	116	False	distilbert/distilgpt2	0.0097012836486101	6.68760871887207	3	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	14689	9.594922269167922	8.613564958342293	-1.9259562394702225	6.861706964780139
1039	4	 event	116	False	distilbert/distilgpt2	0.0003032704989891	11.68710708618164	4	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	12288	9.416459832284596	8.749289464177782	2.937817622003859	0.052981227726883184
1040	5	 to	116	False	distilbert/distilgpt2	0.0544738434255123	4.1982927322387695	5	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	3042375	14.928149347056001	2.4708191875587717	1.7274735446799978	0.17773287738850108
1041	6	 celebrate	116	False	distilbert/distilgpt2	0.0322551429271698	4.95432710647583	6	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	3359	8.11969625295725	11.842201366608133	-6.887874260132303	980.3153054106701
1042	7	 the	116	False	distilbert/distilgpt2	0.3798367083072662	1.396548867225647	7	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	6500900	15.687451340644257	1.318773622180987	0.07777524504466005	0.9251723402458604
1043	8	 end	116	False	distilbert/distilgpt2	0.0297868754714727	5.069179534912109	8	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	49564	10.811040218466998	8.288227687445996	-3.2190481525338868	25.004308562873778
1044	9	 of	116	False	distilbert/distilgpt2	0.9748896956443788	0.0366891026496887	9	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	3139402	14.959543212419398	2.4142883965325606	-2.377599293882872	10.778994579063122
1045	10	 exams.	116	False	distilbert/distilgpt2	0.092016016814341	9.490577101707458	10	58	party_meaning2_syn2	unexpected	They threw a huge event to celebrate the end of exams.	4	596	6.391917113392602	10.285170607385812	-0.7945935056783533	2.213541022042959
1046	0	She	117	False	distilbert/distilgpt2	1.0	0.0	0	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	272348	12.514839611059164	3.65025913793432	-3.65025913793432	38.48463758646173
1047	1	 hosted	117	False	distilbert/distilgpt2	2.673468770808541e-07	21.83478355407715	1	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	1516	7.324489979348532	12.348644356348862	9.486139197728287	7.589655997378995e-05
1048	2	 a	117	False	distilbert/distilgpt2	0.2089339941740036	2.258880853652954	2	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	2959949	14.900682934265681	2.5213453933834353	-0.26246453973048123	1.3001303643779392
1049	3	 surprise	117	False	distilbert/distilgpt2	0.0004498049383983	11.118412971496582	3	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	7306	8.896588071791218	9.745294812713318	1.3731181587832637	0.2533158477520799
1050	4	 party	117	False	distilbert/distilgpt2	0.084497682750225	3.5649445056915283	4	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	23048	10.045377663535744	8.538217181832163	-4.973272676140635	144.49901286435914
1051	5	 for	117	False	distilbert/distilgpt2	0.1662226021289825	2.5888113975524902	5	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	1097120	13.908200033995099	4.27511716703438	-1.6863057694818897	5.399496829367082
1052	6	 her	117	False	distilbert/distilgpt2	0.0335382856428623	4.89804744720459	6	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	267907	12.498398916975606	3.6793379450397437	1.2187095021648462	0.29561140675698205
1053	7	 best	117	False	distilbert/distilgpt2	0.0002277864114148	12.100030899047852	7	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	71431	11.176501227197052	7.638893823282539	4.461137075765312	0.011549223476280802
1054	8	 friend.	117	False	distilbert/distilgpt2	0.531685259193182	1.548358716070652	8	59	party_meaning2_syn2	expected	She hosted a surprise party for her best friend.	4	20042	9.905635244593586	8.53731327904478	-6.988954562974127	1084.587015861669
1055	0	She	118	False	distilbert/distilgpt2	1.0	0.0	0	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	272348	12.514839611059164	3.65025913793432	-3.65025913793432	38.48463758646173
1056	1	 hosted	118	False	distilbert/distilgpt2	2.673468770808541e-07	21.83478355407715	1	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	1516	7.324489979348532	12.348644356348862	9.486139197728287	7.589655997378995e-05
1057	2	 a	118	False	distilbert/distilgpt2	0.2089339941740036	2.258880853652954	2	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	2959949	14.900682934265681	2.5213453933834353	-0.26246453973048123	1.3001303643779392
1058	3	 surprise	118	False	distilbert/distilgpt2	0.0004498049383983	11.118412971496582	3	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	7306	8.896588071791218	9.745294812713318	1.3731181587832637	0.2533158477520799
1059	4	 event	118	False	distilbert/distilgpt2	0.0372276753187179	4.747480392456055	4	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	12288	9.416459832284596	8.749289464177782	-4.001809071721727	54.697011399116285
1060	5	 for	118	False	distilbert/distilgpt2	0.1323189437389373	2.9179086685180664	5	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	1097120	13.908200033995099	4.27511716703438	-1.3572084985163135	3.885332238802138
1061	6	 her	118	False	distilbert/distilgpt2	0.0217453297227621	5.523150444030762	6	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	267907	12.498398916975606	3.6793379450397437	1.843812498991018	0.15821308758215227
1062	7	 best	118	False	distilbert/distilgpt2	0.0001086138872778	13.168503761291504	7	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	71431	11.176501227197052	7.638893823282539	5.5296099380089645	0.003967536372440176
1063	8	 friend.	118	False	distilbert/distilgpt2	0.5040650591254234	1.6696736365556717	8	59	party_meaning2_syn2	unexpected	She hosted a surprise event for her best friend.	4	20042	9.905635244593586	8.53731327904478	-6.867639642489108	960.6783432545338
1064	0	The	119	False	distilbert/distilgpt2	1.0	0.0	0	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	6500900	15.687451340644257	1.318773622180987	-1.318773622180987	3.7388333422238063
1065	1	 party	119	False	distilbert/distilgpt2	1.2791333574568853e-05	16.254474639892578	1	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	23048	10.045377663535744	8.538217181832163	7.716257458060415	0.0004455248832032735
1066	2	 lasted	119	False	distilbert/distilgpt2	2.609063631098252e-05	15.22610855102539	2	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	1677	7.425357887027151	12.440830496374682	2.7852780546507088	0.061711927356721964
1067	3	 late	119	False	distilbert/distilgpt2	5.599229189101607e-05	14.124412536621094	3	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	26236	10.174925907253643	8.542674135887697	5.581738400733396	0.0037660129852422823
1068	4	 into	119	False	distilbert/distilgpt2	0.0428884588181972	4.543266773223877	4	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	216570	12.285673717235362	4.144639862834458	0.3986269103894191	0.6712410877182885
1069	5	 the	119	False	distilbert/distilgpt2	0.6721264123916626	0.5731955170631409	5	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	6500900	15.687451340644257	1.318773622180987	-0.7455781051178461	2.107659531614757
1070	6	 night	119	False	distilbert/distilgpt2	0.4444545805454254	1.1698920726776123	6	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	38428	10.556567661882832	8.48082675170857	-7.310934679030957	1496.57535327329
1071	7	 with	119	False	distilbert/distilgpt2	0.0404685325920581	4.627055644989014	7	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	881608	13.689503926040112	4.219006106054435	0.40804953893457885	0.6649459372931784
1072	8	 music	119	False	distilbert/distilgpt2	0.0001273936941288	12.9384183883667	8	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	23335	10.057752511547557	8.538665657042143	4.399752731324556	0.012280376080004504
1073	9	 and	119	False	distilbert/distilgpt2	0.0793897733092308	3.654902935028076	9	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	3155093	14.964528847491431	2.4054265676439863	1.2494763673840898	0.2866548594018326
1074	10	 dancing.	119	False	distilbert/distilgpt2	0.1400652285665273	3.3476815223693848	10	60	party_meaning2_syn2	expected	The party lasted late into the night with music and dancing.	1	2866	7.96102146588337	12.138643661695822	-8.790962139326437	6574.554771069215
1075	0	The	120	False	distilbert/distilgpt2	1.0	0.0	0	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	6500900	15.687451340644257	1.318773622180987	-1.318773622180987	3.7388333422238063
1076	1	 event	120	False	distilbert/distilgpt2	6.5948711380769964e-06	17.210224151611328	1	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	12288	9.416459832284596	8.749289464177782	8.460934687433546	0.00021157422245792084
1077	2	 lasted	120	False	distilbert/distilgpt2	0.0007145931012928	10.450590133666992	2	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	1677	7.425357887027151	12.440830496374682	-1.9902403627076897	7.317292355154473
1078	3	 late	120	False	distilbert/distilgpt2	3.2906471460592e-05	14.891268730163574	3	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	26236	10.174925907253643	8.542674135887697	6.348594594275877	0.0017492037505505568
1079	4	 into	120	False	distilbert/distilgpt2	0.0311399176716804	5.005091190338135	4	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	216570	12.285673717235362	4.144639862834458	0.8604513275036769	0.42297114072332337
1080	5	 the	120	False	distilbert/distilgpt2	0.80815190076828	0.3073015809059143	5	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	6500900	15.687451340644257	1.318773622180987	-1.0114720412750726	2.7496456292250726
1081	6	 night	120	False	distilbert/distilgpt2	0.3529354631900787	1.50252366065979	6	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	38428	10.556567661882832	8.48082675170857	-6.9783030910487795	1073.0958751356832
1082	7	 with	120	False	distilbert/distilgpt2	0.0358765609562397	4.800814628601074	7	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	881608	13.689503926040112	4.219006106054435	0.5818085225466394	0.5588866928387588
1083	8	 music	120	False	distilbert/distilgpt2	0.0010583756957203	9.88393211364746	8	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	23335	10.057752511547557	8.538665657042143	1.3452664566053159	0.26047029458209314
1084	9	 and	120	False	distilbert/distilgpt2	0.0675378292798996	3.888160467147827	9	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	3155093	14.964528847491431	2.4054265676439863	1.4827338995038408	0.22701619975131127
1085	10	 dancing.	120	False	distilbert/distilgpt2	0.1355497874319552	3.614485025405884	10	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1	2866	7.96102146588337	12.138643661695822	-8.524158636289938	5034.9488000365045
1086	0	We	121	False	distilbert/distilgpt2	1.0	0.0	0	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	413572	12.932589319581277	3.326437695169268	-3.326437695169268	27.838993872313868
1087	1	 decorated	121	False	distilbert/distilgpt2	3.5880695747891884e-08	24.732215881347656	1	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	1687	7.431299675155903	12.444615537717763	12.287600343629894	4.608535899814704e-06
1088	2	 the	121	False	distilbert/distilgpt2	0.2024326920509338	2.30448579788208	2	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	6500900	15.687451340644257	1.318773622180987	0.9857121757010932	0.37317336727403433
1089	3	 house	121	False	distilbert/distilgpt2	0.0058857309632003	7.408562660217285	3	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	55716	10.928040585812553	8.135542598532275	-0.7269799383149902	2.068823189887471
1090	4	 for	121	False	distilbert/distilgpt2	0.0330887660384178	4.917514801025391	4	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	1097120	13.908200033995099	4.27511716703438	0.6423976339910107	0.5260296842028624
1091	5	 the	121	False	distilbert/distilgpt2	0.2246073484420776	2.1545228958129883	5	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	6500900	15.687451340644257	1.318773622180987	0.8357492736320014	0.4335495124849903
1092	6	 birthday	121	False	distilbert/distilgpt2	0.0010222776327282	9.93399715423584	6	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	3918	8.273591798199632	11.487416982456239	-1.5534198282203988	4.727610183566063
1093	7	 party.	121	False	distilbert/distilgpt2	0.0737932482734322	4.492339849472046	7	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7	23048	10.045377663535744	8.538217181832163	-4.045877332360117	57.161313511791164
1094	0	We	122	False	distilbert/distilgpt2	1.0	0.0	0	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	413572	12.932589319581277	3.326437695169268	-3.326437695169268	27.838993872313868
1095	1	 decorated	122	False	distilbert/distilgpt2	3.5880695747891884e-08	24.732215881347656	1	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	1687	7.431299675155903	12.444615537717763	12.287600343629894	4.608535899814704e-06
1096	2	 the	122	False	distilbert/distilgpt2	0.2024333924055099	2.304480791091919	2	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	6500900	15.687451340644257	1.318773622180987	0.985707168910932	0.3731752356794553
1097	3	 house	122	False	distilbert/distilgpt2	0.0058857505209743	7.408557891845703	3	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	55716	10.928040585812553	8.135542598532275	-0.7269847066865722	2.0688330548286977
1098	4	 for	122	False	distilbert/distilgpt2	0.0330887101590633	4.917517185211182	4	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	1097120	13.908200033995099	4.27511716703438	0.6424000181768017	0.5260284300518587
1099	5	 the	122	False	distilbert/distilgpt2	0.2246068865060806	2.1545259952545166	5	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	6500900	15.687451340644257	1.318773622180987	0.8357523730735297	0.43354816872570917
1100	6	 birthday	122	False	distilbert/distilgpt2	0.0010222776327282	9.93399715423584	6	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	3918	8.273591798199632	11.487416982456239	-1.5534198282203988	4.727610183566063
1101	7	 event	122	False	distilbert/distilgpt2	0.0010933200828731	9.837068557739258	7	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7	12288	9.416459832284596	8.749289464177782	1.0877790935614762	0.33696402887791843
